"title","category","address","otherAddress","detailLink","website","latitude","longitude","detailImgUrl"
"고래맥주창고 부천송내점","호프,요리주점","경기 부천시 상일로 96 세원빌딩 1층 109호","(지번) 상동 401","https://place.map.kakao.com/1188919485","https://instagram.com/whalebeer_bucheon_songnae?igshid=YmMyMTA2M2Y=","37.491307126","126.752883111","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3E1BC3157D82410186959118A00F6A03,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6D4D80054E754E609BD2116700C4ACEC,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA24AE59A17284C1A96A1826FE20F4E74,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F93E98F37DEBA4D579ADE6415998AC6FD,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F35FD954B06F34394AB272474858557AC"
"고래맥주창고 오산궐동점","호프,요리주점","경기 오산시 궐리사로46번길 63 힐스빌 1층","(지번) 궐동 676-2","https://place.map.kakao.com/1921182964","https://instagram.com/whalebeer_osan","37.158319947","127.05549861","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FE50FFA5299E0493187E9AA832D40E785,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F53C48215C3A74954BDC3D98C5101F254,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F4E4D9B485BF844ABB6FCF01349C9182D,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F39F94BA05A90470999DFCBF62BC2A327,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCEC7E9DA62CE4E35B73C59D71B279451"
"고래맥주창고 의정부회룡점","호프,요리주점","경기 의정부시 평화로 381 준원프라자 106호","(지번) 호원동 414-9","https://place.map.kakao.com/595620958","https://www.instagram.com/whalebeer_hoeryong/","37.725978003","127.047936235","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDBA490AD4D0F42EC897522FF4897CACB,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjBfMjkg%2FMDAxNjc2ODYxNDc2MTAx.94hr8UTiT3d_jzd94-YZt1uaw4m4AlwP4Rb7syK_Uegg.XgsdI3QrRRBMAlF7tA2WIo0I5lKhGquCjED_RkbhGy0g.JPEG.krsc22%2F%25EC%25A0%2580%25EC%259E%2591%25EA%25B6%258C%25EB%25B0%25B0%25EB%2584%2588.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjBfMjk1%2FMDAxNjc2ODYxNDUyNDM1.CrLogvG0Gzght8mTUajaMwOVNio-djoyls9vvrIcvP8g.TPqEJRDJh7nHqAZyDokm5YMwIk6DlBcBDv2_hcQIk5Qg.JPEG.krsc22%2F%25EA%25B3%25A0%25EB%259E%2598%25EB%25A7%25A5%25EC%25A3%25BC%25EC%25B0%25BD%25EA%25B3%25A0_%25EC%259D%2598%25EC%25A0%2595%25EB%25B6%2580%25ED%259A%258C%25EB%25A3%25A1%25EC%25A0%2590_%25EC%259D%25B8%25EC%258A%25A4%25ED%2583%25805.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjBfMTQ3%2FMDAxNjc2ODYxNDUyNTMx.t6QHzSuEQ83wtXJKaECFeifzvaiAPdelGo0DyZa3vOkg.EWyoziWwBLsuScHabSGXvG0lTQvUYZRetmZCNqF9KGsg.JPEG.krsc22%2F%25EA%25B3%25A0%25EB%259E%2598%25EB%25A7%25A5%25EC%25A3%25BC%25EC%25B0%25BD%25EA%25B3%25A0_%25EC%259D%2598%25EC%25A0%2595%25EB%25B6%2580%25ED%259A%258C%25EB%25A3%25A1%25EC%25A0%2590_%25EC%259D%25B8%25EC%258A%25A4%25ED%2583%25803.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjBfMjUx%2FMDAxNjc2ODYxNDUyNDEw.0jSnzox0wQVqPNlLWZLzvOdf5Mb_w1KCUqDP1XIuBSIg.p3imv2ZC-w9RevS8nGBeZF-lBK6tIfX5ggH8-FD_Wl8g.JPEG.krsc22%2F%25EA%25B3%25A0%25EB%259E%2598%25EB%25A7%25A5%25EC%25A3%25BC%25EC%25B0%25BD%25EA%25B3%25A0_%25EC%259D%2598%25EC%25A0%2595%25EB%25B6%2580%25ED%259A%258C%25EB%25A3%25A1%25EC%25A0%2590_%25EC%259D%25B8%25EC%258A%25A4%25ED%2583%25804.jpg%3Ftype%3Dw773"
"고래맥주창고 전포점","호프,요리주점","부산 부산진구 전포대로200번길 44 1층 102호","(지번) 전포동 341-10","https://place.map.kakao.com/571967224","https://www.instagram.com/whalebeer_busan","35.154428864","129.067980033","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDC3408A61F0347A5AC5C972B9ECE6CF6,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FAB44EBCA35A146F1A9A752BD77243C88,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6DB2C5552D6A4246B335774294F1C677,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA2DDDDC8B2394E2C98877E0DE0FFD46A,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9228C4E259D8494CA1A2B5A16B9EBA05"
"고래맥주창고 평촌점","호프,요리주점","경기 안양시 동안구 귀인로 212 번영빌딩 1층 106호","(지번) 평촌동 341-1","https://place.map.kakao.com/236306855","http://www.instagram.com/whale_beer_pyeongchon","37.385817474","126.96235614","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F5D147681133C49DEBDBFACEE0DFBC187,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F22AE8C60127B4A95BD2E70F37D35BA12,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7CE5E4FCC03246ADB7A78ED0C6F81721,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCC2A2EC1252547088900A3054A94F824,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F887B093EC4C84F088C1AADF34791260E"
"고래맥주창고 한성대점","호프,요리주점","서울 성북구 삼선교로10나길 3 1층","(지번) 삼선동1가 266","https://place.map.kakao.com/1600364726","https://whalebeer.co.kr","37.586647599","127.00951567","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8C7BD2237D5546EAB77FEE77CC753AC5,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F678FAF245AF34987A7D0CD86929E6F98,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4307A8760DDF46E58F8F610E1CF7AD21,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9E5079A13BC34C65A504F9210CA09C93,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F772F4A034F3B4D5F8BAD8F4A20EF6FD2"
"고래맥주창고 효천점","호프,요리주점","광주 남구 효천2로가길 5 노블제이빌딩 1층 107호","(지번) 임암동 865","https://place.map.kakao.com/1995476360","","35.102051712","126.873898216","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F47C9546D127D42E59D5F9C3284D0D693"
"고요","칵테일바","서울 마포구 와우산로3길 8 2층","(지번) 상수동 334-15","https://place.map.kakao.com/1100933056","https://www.instagram.com/bar__goyo/","37.546200862","126.922453721","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F25202BA926D340FE8D353E71CE57BEF7,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F466D9FDCDC154706877D9CAF6AB82ECD,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0EA9BF6185104BCDA41AA12CAF58E68F,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0E0B8E134CFD434B80ABBC381D0ADD64,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F00C9C9A3CE684B37BE833728191F6BAC"
"골드바","칵테일바","경남 창원시 성산구 단정로 29 태우라메르빌딩 5층 502호","(지번) 상남동 22","https://place.map.kakao.com/872405969","https://instagram.com/sangnam_gold?igshid=YmMyMTA2M2Y=","35.22002187","128.68376994","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F019B6027C557490AB5ABC3C94FE3C88D,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F91832B4379324BD79550355EE384CC97,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F27F237FF8032477DA20753E8899171FE,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7C3361F97F1D4F02B3B01918768720F9,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3064CBE0EF434730AB9C737FFFF2BFE6"
"골목위스키","칵테일바","경기 성남시 수정구 단대로3번길 8-1 1층","(지번) 단대동 94-18","https://place.map.kakao.com/87517740","https://www.instagram.com/alley_whisky/","37.451489017","127.159198174","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FEB1455A2758C416BBB08B82A043468F5,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA8EAB1D2C814410C8A8CA33291BA0D3C,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FBD2C348A88904BD8BD599AB8D64BCA5B,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F03CB7AF2FFA54BC6B1EA8CE5C524FCB6,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9E4F20E101EA416F9377F5D76E06D658"
