"title","category","address","otherAddress","detailLink","website","latitude","longitude","detailImgUrl"
"누앙스미묘한차이","와인바","서울 강남구 압구정로72길 7 1층","(지번) 청담동 99-1","https://place.map.kakao.com/962096157","https://www.instagram.com/nuance_kr/","37.526084469","127.045298041","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0AE1E2F651124AC3A7300AD77FDAA4A7,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7d8b10f1ba734785d5364d913c7afb6b5bd1986be0365c614f049a7a10bf1872,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb5ac0c76f6cab355e493d56ef67a08017f7c5865%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMTRfMjQw%2FMDAxNjQ3MjIxNTU4NTQx.dbfnjjuZ7fGPZYf48uPeFz0kHpDP6hmHPq7-584siZYg.oITBl4cyXRU3WwKgu8dVv3Vb4X8GzoPUVGYQGg75MiUg.JPEG.melaellu%2FIMG_6026.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMTRfMTQz%2FMDAxNjQ3MjIxNTU4OTU5.Uf0WmdaRuf1fIXTVPyDHxaR1uwJii2tn3i5PeO6y9Q8g.MVezPQmeKe2xBMuQLXYEikpr99qSDCJ671GPXIxl7Sgg.JPEG.melaellu%2FIMG_6003.jpg%3Ftype%3Dw966"
"뉴띵","와인바","인천 연수구 컨벤시아대로 116 송도푸르지오월드마크7단지 1층 142~144호","(지번) 송도동 22-21","https://place.map.kakao.com/1983462823","https://www.instagram.com/newthing___/","37.393737631","126.646361738","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD962E4BF397042948D114F55380A8A13,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles8.naver.net%2FMjAyMTAxMjlfMjg0%2FMDAxNjExODU4ODg3ODQ2.HLDJoKC7KpC0l5Va4hGQLDgMGDf5lBRmDR0Qxoq02eIg.qBNnRZzBEQ8On_YVmewCotWq1XB8M3HVPiTpJZGnn8Mg.JPEG.newsta%2F19.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles1.naver.net%2FMjAyMTAxMjlfODgg%2FMDAxNjExODU4OTUzNzQ1.kyz7ohx8q5kuIBmmKxsrT432FKa03DbQmcobI3EiFnUg.SFSGY2W8Msn8bV4nilJEdFVpM55HIS0VWV3k0vmwpB8g.JPEG.newsta%2F18.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMDA1MDJfMTY5%2FMDAxNTg4NDAzNzczMTcz.pNT-80uMIGtASXzRDQzGxwDmi-DYgV2W1F-GBNY45yAg.Vs7W0492hp_l4upMKoc1KK9PkuhI7i7vD1TORR7VmW8g.JPEG.hbk0821%2F019.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMDA1MDJfNDQg%2FMDAxNTg4NDAzNzcyMjcx.iT4jebCWzIB2tl0aZBeIzDnKIgUIPccosrgqU_njeL4g.OSmrAPqEslhMrLh47gMSbh6kKkLGL6qc8XhYE_aqfH8g.JPEG.hbk0821%2F018.jpg%3Ftype%3Dw966"
"뉴라디오","와인바","서울 광진구 뚝섬로 507 2층","(지번) 자양동 553-211","https://place.map.kakao.com/1785489001","https://instagram.com/newradio.seoul","37.535868068","127.066761224","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F245021D2CB1342E0BF446ABB38160205,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1231FCF808064D818AA92B04FDDE06CF,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD76F165241544B1296A6927493D44ED5,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB1261C6A356B4067A6C8A4BC2A2BD952,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F2347DBAD78764527930D43FDA7940ABC"
"뉴웨이브서울","와인바","서울 광진구 아차산로33길 28-10","(지번) 화양동 5-56","https://place.map.kakao.com/1602523591","https://instagram.com/new.wave.seoul","37.541703391","127.070782191","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC97BC6780CBB430B89D6CF5B9243135D,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa48fd00818ab021fc70c6e484aa6a6b09a218663%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4e778bf32e46c0b8de9951a6ab279e7b996ffe09%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fe9008b87ee15c18058aca5572f6230f374555805%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F425798ac0f0abc006aea0455c634b326e959364e%3Foriginal"
"뉴트","와인바","서울 양천구 오목로 276-2 1층","(지번) 목동 408-42","https://place.map.kakao.com/1400497694","https://instagram.com/neut.seoul?utm_medium=copy_link","37.525202949","126.867942939","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA11F2DA937524FA7B811853A2E9109C4,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1A026EF9E5654E969BFE69DD7715DE8B,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F95C2797DC6164F0EA84D481B42E190A3,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F63918707E0B84950A1D04EE4FBE19784,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F5370F42A46E64421B0ACAB56EDD5429D"
"느루","와인바","대전 서구 갈마역로25번길 9-17 지하1층","(지번) 갈마동 838","https://place.map.kakao.com/1164389701","https://www.instagram.com/neuroo_838","36.352061532","127.373463839","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5EE9E4D2DDD24A5CAFF1219AD23AB921,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMTVfMjYx%2FMDAxNjc2NDUwMDg4MTQ1.Qy_JygeZciHvevQ1fODGGbDCB-7TQwilXS_Lmotf0iQg.PsB1UCHmxdF0vveIQcUE_cL8x5iRftfO0DG8kAflR-4g.JPEG.sangjin0423%2F20.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMTVfMTcx%2FMDAxNjc2NDUwMDg4MDM3.dY1AeeW8SWjm-Qwpdxc6Pg2E5IzQOGyU6WLsJx3efhQg.V9sOZt3Hu0u0QKWVBOCEJIdVh7GNF8aDyLXU9qDlPzEg.JPEG.sangjin0423%2F19.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMTVfMTcg%2FMDAxNjc2NDUwMDg4MTM0.pbFqmwwMT0btZYcmuAhynMllmeUNa4MwIbK9LduVOnsg.b-Z3L0g98VFIByJ38Ct4giFRP17eiTvX4KTXifA4YHAg.JPEG.sangjin0423%2F18.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMTVfMTY4%2FMDAxNjc2NDUwMDg3NzY3.I8PzyqBuj-xHxZbWCDbOmxFM8Y0LF-UgOUSzmdqAk44g.lSb6LEg3Ej2H5egZ-tFr_zgxEw15nzsdDkWqZhtuz-cg.JPEG.sangjin0423%2F17.jpg%3Ftype%3Dw966"
"느슨","와인바","인천 남동구 성말로32번길 29-1","(지번) 구월동 1171-21","https://place.map.kakao.com/1156124155","https://www.instagram.com/neusn_winecafe/","37.44394214","126.704314652","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD24F2C3787734686B7A0D8190DD30219,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F39ab6c2be5d389b9553eb93a278d94288cb4b991%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7c4c0a4315b9c9e9c3b1de247681571e617e7c75%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F035edb1eb1bdbc3b1602bbd6ec273fa06c30d150%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MTZfNDgg%2FMDAxNjYzMzM3OTQ2NTYz.nCTBdV7a6zSntjs5UPBSA9AhxgNSjzIQq3Fgc59npjEg.9a62gLxcq9D4zmNw0SciJhGPpp0Nn7I8CDJmA4EYCtQg.JPEG.hsoo0923%2F1663337945057.jpg%3Ftype%3Dw773"
"늘쿡","이탈리안","강원 강릉시 솔올로 44 1층","(지번) 교동 1867-3","https://place.map.kakao.com/1183418909","https://www.instagram.com/neulcook/","37.765796948","128.878491229","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC468F4855413493FB62EED805E0BB5FF,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMDEwMDNfNjUg%2FMDAxNjAxNzAxNDgxNDQw.nDf9YeGnpqUn-ZwQ2ozQ8HmvEEAWqDxtf6NGIg9xSREg.uuE-4A5QTQSc3Z8Pg3bgYNyTeNVQqk8OzBkTtMqDrxIg.JPEG.tn-tjs-75%2FKakaoTalk_20201003_135540456_03.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMDEwMDNfMjg4%2FMDAxNjAxNzAxNDQ5OTEx.J0dZR9Ji3C8ZD_vMNrSdcR7WbEUovCqDrLdzU4XE03Qg.Ho_1TEuh9wjqa0ps9xsPhVZOj1LkVF3W0GtQxjW1bZog.JPEG.tn-tjs-75%2FKakaoTalk_20201003_135540456_01.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMzBfMTY0%2FMDAxNjQ4NjM5NTE0NTQ3.uT2GR_l8TnnNhSIzj8_xPlFApJY5HnmK5TfhcfEzMC8g.sL-ow_zXd6FON3am1rREhgbVc-h9mIHeZtb7oowqwrUg.JPEG.xx9xx9xx%2F1642926833087.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjAzMzBfMjU1%2FMDAxNjQ4NjM5MjQ1NDkw.BoaBUEkZrGjbiH-IrTkOq1rigIXZyR4_CBcpJmzhxQMg.akhymzwIJzRN0gpEyv8CmRgyNtMntS_fU9OYZOCjsBMg.PNG.xx9xx9xx%2FKCseNIEsSg19LqfSgYYiHzyX.png%3Ftype%3Dw773"
"니트디어","와인바","경기 안산시 단원구 광덕4로 250 씨티프라자 111호","(지번) 고잔동 729-7","https://place.map.kakao.com/1974187729","https://www.instagram.com/neatdeer","37.314324022","126.840386613","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD74758D2152A4C2AAD7359CFCC25953B,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffabfc3460bf2eda92b9ae63d070edeaebfef1161%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F216381b8abe445d8a9c535e54d5c333c89c0908f%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fada325c379a19bf595d2f7a14165a79c81441003%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F36828ea7ee47f4a72d2d2130618942c1e725f875%3Foriginal"
"닉스바","와인바","부산 동래구 충렬대로181번길 27 2층","(지번) 명륜동 533","https://place.map.kakao.com/1305594023","","35.205018656","129.07988632",""
"다","호프,요리주점","충북 청주시 상당구 사직대로 360-1","(지번) 서문동 2-1","https://place.map.kakao.com/21450547","","36.636608281","127.487530005","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD43F59AC863B48AC97874B52CF173CE2,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles9.naver.net%2FMjAyMDAzMjZfMjkz%2FMDAxNTg1MTgwNjI4NzYw.--PMpF9P76m8CVy1KDBIAKksXvVfyen7HJrS9Gcxt7cg.YZ-vD_4n53z8iZb0O7KjxCqEuOoZ9g7b9h2ARk0_ZZEg.JPEG.yurifive%2FIMG_0898.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles11.naver.net%2FMjAyMDEwMTRfMzcg%2FMDAxNjAyNjU1NzE1OTc0.6lslEeud5xDhnQhttiBc2L9KiOWsP251PjeErDWZQ0Mg.P8xaxSOvV39lpEWSGPeZYP8Om1zgXj8TnGPLk-aY2Esg.JPEG.assdd268%2FKakaoTalk_20200422_225139365_22.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles2.naver.net%2FMjAyMDEwMTRfMTUx%2FMDAxNjAyNjU1NzE1ODc5.PdO9qGfld1vH8n2ENBq4CRbdRGn3vTMmIFAfoid2HMIg.Ov62L3clMtIBYcZvMmsQawzd0GhgvsdmmKvrthT5mqcg.JPEG.assdd268%2FKakaoTalk_20200422_225139365_17.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles2.naver.net%2FMjAyMDEwMTRfMjkw%2FMDAxNjAyNjU1NzE1NjU0.VpQ-wgZtVF63_E03t-CWNQZp5lkeJN5TPPuS6Q0Gxqcg.hHrB_Qmo3mBpME6w_JTE0AB-33PUwWqAUlOu1CWureAg.JPEG.assdd268%2FKakaoTalk_20200422_225139365_14.jpg%3Ftype%3Dw773"
"다락방","와인바","서울 강남구 선릉로155길 28 지층 101호","(지번) 신사동 657-16","https://place.map.kakao.com/1198899137","","37.525834115","127.03743175","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FAE189FAD4889435F889086C8D77BEB93,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB1A728F6B4C74C35B00A4129DB03FA8E,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F79AA7908CF294597B95BAFE1FB2CFD77,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6527F37C7D204B52A1057BCD140A091E,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA1MDVfMTc1%2FMDAxNjUxNzQ3MDYzNDg3.BViblaG40s-A3cWCfVq2xJeIxHsEUdPl8CAcbdA1WXog.K3RHX-767qteOW6XU1Qtt3UQQm8eDvEp0HqdEXWKZ2sg.JPEG.jiy8792%2F1651745772661.jpg%3Ftype%3Dw773"
"다락방와인","와인바","서울 강남구 삼성로100길 13 1층","(지번) 삼성동 152-52","https://place.map.kakao.com/177674074","","37.509826398","127.056449549","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6506936BE1DB44A8B8ED97423A013129,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F723cba0d30d44561385ef22f7d0bbf22e0e2e9f1%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMDhfMjQ3%2FMDAxNjc4Mjc0Njk3OTg4.EsVGkS3SzgKOhSBP9cmB3EgRoh4ZamVjE3ixSIHET-Ug.hLvLHsdNlsKXkr-nhrfHxrKyg94alOZJG8K3NiUoSS8g.JPEG.booghyo%2FKakaoTalk_20230308_195840320_11.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMDhfMTEw%2FMDAxNjc4Mjc0Njg1ODI5.RmnwNqHrgbAAFHwBJ41yxXIIej89OcAVaGiR6-cFeG0g.zcriHmdAKENgNH3tevOB90wwaUAO7DUTlDNudKMQGp4g.JPEG.booghyo%2FKakaoTalk_20230308_195840320_09.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMDhfMjAy%2FMDAxNjc4Mjc0NjY0NjM0.9uz3G42E0lu26IB1UT7LsEN_AhUf_UQaHbcoW1NHv0Eg.yYa40fymGBQOFbhyL2cdvvLDx89RQ5nO-KkYzbnoHCcg.JPEG.booghyo%2FKakaoTalk_20230308_202315831.jpg%3Ftype%3Dw966"
"다락방이층","와인바","서울 마포구 동교로34길 9 2층","(지번) 연남동 260-38","https://place.map.kakao.com/274540918","","37.561046265","126.924938452","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F939FA39F3333445F8392383490253850,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F177407dd89d6a5cf907d97a6bfe9b52884047649%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc7326a984d32b1416a269f79745aeb678c0b3f5e%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjEwMTRfMjky%2FMDAxNjY1NzQ1NDgyNTAx.301c0lwjgGEetxWy1HDNInpxiukpdz9y2Kvxh5ntUecg.uPKFV1fSwI7GrckfWDQNJ5YlFoZQHYqrTmu9G6Fb5Rwg.JPEG.jgoeun0818%2Foutput_1062220116.jpg%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjEwMTRfMTcx%2FMDAxNjY1NzQ1MTU5MDk3.dZBjZJuJnk2L5cpT6arKUC_SKqw8qLwcJuyVyw-xQoMg.SxdsjI9BKlJ1jeRXP7E84qy5Sz9KAJBuixr6Dhod6bYg.JPEG.jgoeun0818%2Foutput_660947587.jpg%3Ftype%3Dw773"
"다름","와인바","전북 전주시 완산구 마전들로 71 2층","(지번) 효자동3가 1648-3","https://place.map.kakao.com/1654326083","https://www.instagram.com/dareum_wine/","35.821244527","127.103311147","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F12A1D8EA98D0449F8F4336351C6E1965,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MjZfMTQ2%2FMDAxNjY0MTc5NzcwODgz.sfvT_KuIo-cMYvH26RTjJPKdR5NRqGRijRnTOvVhBFUg.5BO9mXiOm4wDltBGUFEDM0hAmbiN67UUl_By78fyeqkg.JPEG.skdusol%2F26.JPG%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MjZfNyAg%2FMDAxNjY0MTc5NzcwMDEx.Y9CQN85PMLO_LzUy8_juAxc_qGS0_gJx0wYcIv-7wt4g.c7QrnUg6DBeif_GzJKs169zNFoXRlzINbbCsoRhkbVkg.JPEG.skdusol%2F23.JPG%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MjZfMjA3%2FMDAxNjY0MTc5NzY4ODEz.b8OserEEHK9EIcq8CTNL5dbMHmR3DdXgr7TkWudSTW4g.sa1UyarTmmw8fJZBkTisMo_DDJfz-HYJVr84G3VDMPcg.JPEG.skdusol%2F16_%25EB%258C%2580%25ED%2591%259C%25EC%2582%25AC%25EC%25A7%2584.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA4MzFfMjU4%2FMDAxNjYxODc2OTEzNDUw.INgjq6OYhKv2279fIVNTy1ys02XAw_V88t780XjNzP0g.4KGDWJ_Af2WhETixsZaFZFEFdD-c4YrJNAKnHZMj3hcg.JPEG.share_0822%2FA54F4031-C1D3-49E2-BC4D-EE95D3C85F10.jpeg%3Ftype%3Dw773"
"다원","카페","경남 진주시 진양호로532번길 7-1 지하1층","(지번) 동성동 9-10","https://place.map.kakao.com/10254640","http://www.instagram.com/jinju_dawon","35.192414838","128.084019435","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F138198883DFF49388D6CCB5FF09596E4,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F412fa4a60926533e6edad9ee066f4a44a1470003%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjNfMTkx%2FMDAxNjc3MTQ4MTc5OTE5.BgbE8FFBwGYeeyc9-2UIFBlK4QpXva6HDtJJNLjTgasg.raHKiCqCEinZ71dqSDUvF0-uL0agVaYCsKWdtt5160Ig.JPEG.rim8998%2Foutput_3850077524.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjNfOTUg%2FMDAxNjc3MTQ4MDkzNjk4.i7IDhBcY1OKeiq7nlSzjw6ygedJ2LuUVdAw_IQvG-9Qg._ZGo6F0VvlouLLfoiUeN6WD_YO-KrWyLG4aHxshll1kg.JPEG.rim8998%2FIMG_1078.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjNfMjk5%2FMDAxNjc3MTQ4MDkzMzA5.EeEI44QLhziZ0T1qwmU9Tou5L2MBNuU7N0HEWePJChEg.9D3ua0OZSHwjyD0xKsb5xbdOBlvZHrvgoMS-ZkNwFF4g.JPEG.rim8998%2FIMG_1076.jpg%3Ftype%3Dw966"
"다원식당","와인바","서울 광진구 아차산로31길 28 4층","(지번) 화양동 8-50","https://place.map.kakao.com/1240820531","https://www.instagram.com/dawo__on","37.542149145","127.06988491","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B86BECB65214DE2B66EE2109472BBC0,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5f3e9e3f0c4d2181eb7cf966639ff1a5e3a0ecb6%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff4300b94c47641abff699c5a7bb3ece1829d0ee1%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F24aabfb7f35431064b50dcf37ea7bb5c98d82fb1%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F03be677f87cb66d96e3c4aa124192f8dd33e2ef0%3Foriginal"
