"title","category","address","otherAddress","detailLink","website","latitude","longitude","detailImgUrl"
"125스트릿와인바","와인바","강원 동해시 동굴로 125-6","(지번) 천곡동 916","https://place.map.kakao.com/1539819691","https://www.instagram.com/donghae125bar","37.5197489","129.117122033","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA490D90268D64FF691E029F27F9FBCC8,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMTNfMTQg%2FMDAxNjc4NzExOTkyNTYy.OJBCZCgF5A_ZwWkbsEi0XmDLZ4thoj3EJSZx0gsa-L0g.RJtq-zzEKlyExYB4XsEASihfuuXyx8y9A6sDBqFR0OQg.JPEG.bvlgom1%2F20230227%25EF%25BC%25BF220902.jpg%3Ftype%3Dw580,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMTNfMjA2%2FMDAxNjc4NzExOTkyMjE4.cWTF-53fYRJE17a4n_g8HCfFf6KTIxtoSNv6flbWKW0g.ghMzSnxUxSpeW5KL6IPj2GUO1pk5eBvc1lnNiFmSWFMg.JPEG.bvlgom1%2F20230227%25EF%25BC%25BF220900.jpg%3Ftype%3Dw580,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMTNfMjQz%2FMDAxNjc4NzExOTkxOTI2.R8lKgOLLo6r-P2MR3zr4gkxUIfO39LKXBUoWVZ3Tq5Ug.9nLJTrIoMDl3jig38wZMbNUKHMfa08lStmnV2oihVtAg.JPEG.bvlgom1%2F20230227%25EF%25BC%25BF220855.jpg%3Ftype%3Dw580,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAzMTNfMTMy%2FMDAxNjc4NzEyOTM4OTU5.59ICZ07uSlIpFXf87SgAxF5ZtBFsKn8RH3_N1xAw4vAg.8E_W2KRVRa6t1v1hvTbk-YRn8zoKdQchVglGttTM8egg.JPEG.bvlgom1%2F20230227%25EF%25BC%25BF213455.jpg%3Ftype%3Dw580"
"125th","칵테일바","강원 동해시 동굴로 125-6 1층","(지번) 천곡동 916","https://place.map.kakao.com/96422138","https://www.instagram.com/donghae125bar/","37.5197489","129.117122033","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF8E5C54D31AA41D9B62549DD3AC522A9,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA3MjVfMjIg%2FMDAxNjU4NzM4NTYyOTI2.0Dyik1satWMwaHCMljhs7qKMe86A4h3KvGONZkxaecUg.ZACGRi9HJKE5RQbe5dADNkj7Z0wLJum7W4HUHU3vt5kg.JPEG.ilove4418%2Fbatch_IMG_4416.JPG%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA3MjVfMTA5%2FMDAxNjU4NzM4NTYyOTQ0.lmjBPUUXMB2NMFTCOnk5vd-0gUqweD0iqQx8PHpOfVUg.jgB422KPYm5g-43-ZjN9w3cfmPzwS0kN6tY2YIzdrzQg.JPEG.ilove4418%2Fbatch_IMG_4415.JPG%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA3MjVfNTcg%2FMDAxNjU4NzM4NTYyOTQw.nZ-wR_aWlCmJsLVsKEg2N7AU5bJbnXae8MnDgck8iX8g.dPylPjIFW74ngu-vZ9Mgnrbwfk1YutWbn4jezdx6wX4g.JPEG.ilove4418%2Fbatch_IMG_4498.JPG%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA3MjVfMjMw%2FMDAxNjU4NzM4OTIyNjc1.Y7M7V_rlVdSpIT9vUo1MNxYNIBS7-fS7ATFMelSqyUwg.k1mutyicXCQwxDAjAUkCIPTDc-QAdRfNHAlUbg4gqe0g.JPEG.ilove4418%2Fbatch_IMG_4473.JPG%3Ftype%3Dw966"
"126스트리트","호프,요리주점","인천 연수구 컨벤시아대로 126 송도푸르지오월드마크8단지","(지번) 송도동 22-22","https://place.map.kakao.com/633578081","","37.392702854","126.645236374","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE568B62212874219B4F977BBA90CDD37,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjRfMjUg%2FMDAxNjc3MjAyOTkzMTI1.-DGwoHnKXYRLWmzUmxBch0KXth9oOLPkuyyQqVgZjDEg.AKiwrWBQC4mvfIVtQA2vD3PxMSyhlpYVt0oCzzkT4-Ag.JPEG.susudul1%2FIMG_0197.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjRfMTAw%2FMDAxNjc3MjAyOTkzMjk3.LBiX8B-WIEXYTh8FisytPwSmceKULY99YNMyvL9r0WAg.kjsfCpHjkJtj8fT0cuYHc-dHYTBvVDLcVRVitPga3a0g.JPEG.susudul1%2FIMG_0194.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjRfNDcg%2FMDAxNjc3MjAyOTkxNzE2.byPEVOTIe76ysQE0whTSsLU6XMxWcqzgkdXdkk8mABQg.3JR63Rqs9p7BkImEFR5qpAW-jy1J_NGxmlP--t3JZQUg.JPEG.susudul1%2FIMG_0190.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzAyMjRfNDAg%2FMDAxNjc3MjAyOTkwOTU1.AFtWUXzliZ9Br575_aOd8o7N-AYNekfCiZXNBFJ8fYcg.BrDgW_kx9IX8kuubvjG9pf1p3PknZpGBgkzuz92xMU8g.JPEG.susudul1%2FIMG_0186.jpg%3Ftype%3Dw966"
"12체어","칵테일바","서울 용산구 보광로59길 36 지하 1층","(지번) 이태원동 66-2","https://place.map.kakao.com/1484538947","https://www.instagram.com/12chair/","37.533970543","126.992000574",""
"17도","칵테일바","대구 수성구 들안로 389 3층","(지번) 범어동 1404","https://place.map.kakao.com/1029987577","","35.864841882","128.617878761",""
"190 바","와인바","충북 청주시 흥덕구 대신로73번길 41 2층","(지번) 복대동 3265","https://place.map.kakao.com/186231558","https://www.instagram.com/p/CXJfXk-PBrn/?utm_medium=copy_link","36.639456241","127.432922931","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0796551F8DDF45FE8C9891C382942439,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F069AFC640B8C4B018ABD948437104D72,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F184B7173A44342EFA9350E198D24BFA1,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDFE9B3D475E44602A23241833B4FCB20,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FF82B502C77B74176AD6CADE19DF70BEF"
"1914라운지&바","칵테일바","서울 강남구 테헤란로 231 조선팰리스 24층","(지번) 역삼동 676","https://place.map.kakao.com/2044727317","https://jpg.josunhotel.com/dining/1914.do","37.50362454","127.041628345","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8CCA4DD00A804E198BC87F15177F2942,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdc5620cabb46db1467383bb21c2ec5cf93779e8e%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4e5346b8846f5383de7a38cacbfb6a2ba7ec72dd%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F45668fe545c7ca2a2d346c038eb09c9c9355b3c6%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA4MzBfMTU2%2FMDAxNjYxODM4NjI4NDQ4.mrjCpj1-E9wxv7Taby-I1QsoiGXbaUrV5wUPh507amEg.uM36qaeNuKiwgchwPMVzRldWs0WPlyKv18kIoxZv8sEg.JPEG.gihae33%2FIMG_0130.JPG%3Ftype%3Dw966"
"1943 천호점","호프,요리주점","서울 강동구 천호대로157길 37 수정상가 2층","(지번) 천호동 413-1","https://place.map.kakao.com/510948547","http://www.1943classic.co.kr/","37.539591639","127.12726532","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEBD8F946F133435BAAFC71063D9F49C8,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MTlfMTYw%2FMDAxNjYzNTYwNjM5MDQ1.Cz-v6ZIbbC1SUEFeFZNdC-ZZnMc3opVJaOd3vw1p6-Ag.tUfirlVQbgfUPaJM4s3OJhPKufjrq30UOKR6_vhAEmsg.JPEG.seoyoen8319%2FIMG_1430.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MTlfNjEg%2FMDAxNjYzNTYwNjM4Mjc0.LT_6iQzvLA80i30-jIq_c55_18ttQnYbpWOr0hz6YiQg.SkZls7HW8Qzfju3Kvs7Hn2C8tX6HaojwkFqfZTIqyrIg.JPEG.seoyoen8319%2FIMG_1413.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles15.naver.net%2FMjAyMDA1MDFfOTEg%2FMDAxNTg4MzQzNzIzMDI0.EgivSTImIqQjHmNb9e95oSh_M-VSPyq6ncR58dGDUS8g.SqLU620GXNM_51hd52SGNaPqeIbDnhbw4dO73c786C8g.PNG.ckalstjd35%2Fimage.png%3Ftype%3Dw773,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Fpostfiles1.naver.net%2FMjAyMDA1MDFfNDcg%2FMDAxNTg4MzQzNzE3Njk4.eCfGeCxY1NqP3bC8YnVe5fcZ7wN2xvZKgCa7_hjXWDQg.pPmyFlFsV0PhhJv30fhyddL7GKwqXTo65baH1zHcU0wg.PNG.ckalstjd35%2Fimage.png%3Ftype%3Dw773"
"1981","술집","울산 남구 정동로80번길 24","(지번) 삼산동 225-4","https://place.map.kakao.com/27605003","","35.540813538","129.346868443",""
"1987 루프탑라운지 수원역점","칵테일바","경기 수원시 팔달구 향교로 25-1 4층 402호","(지번) 매산로2가 28-2","https://place.map.kakao.com/1578685864","http://www.1987company.com/","37.268618285","127.003772676","https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD2E22BBD561F4C7EBCA5CE00D56A412E,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5a8402c795d8e9728d0941a83b966958d2591c7c%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5bb3cd78648b45db8cd6d82245953b2d56c50535%3Foriginal,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MjdfMjAw%2FMDAxNjY0MjU5MTIzMDM2.MSPVoGklKKeZSLebhV7as2zhoq2Sv7uMP8maTV3AXw8g.UllHs_3XfGKRckPsyNaiCZLTjcxwAIs8GTuaW6Hzedsg.JPEG.blushshs%2FSE-784C5A72-DF46-4F14-9A07-E1B0616D15FC.jpg%3Ftype%3Dw966,https://img1.kakaocdn.net/cthumb/local/R0x420/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjA5MjdfMjQ0%2FMDAxNjY0MjU5MTMzNjkz.6sSP1AWVdBmNqD6R6tqz9U824O30J5WsjeZKVhuLWp8g.7YhTDvbzb5pmMq3xn2ajP1_GPJGx1zxp9oIaMMzApW4g.JPEG.blushshs%2FSE-D371CF78-E2ED-4AAB-9685-39C9B1AD10CE.jpg%3Ftype%3Dw966"
